Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2020/01/29,QQQ,QQQ,S,CBOE,99716
2020/01/30,QQQ,QQQ,S,CBOE,85911
2020/01/31,QQQ,QQQ,S,CBOE,166109
2020/02/03,QQQ,QQQ,S,CBOE,51411
2020/02/04,QQQ,QQQ,S,CBOE,130532
2020/02/05,QQQ,QQQ,S,CBOE,98486
2020/02/06,QQQ,QQQ,S,CBOE,79856
2020/02/07,QQQ,QQQ,S,CBOE,111820
2020/02/10,QQQ,QQQ,S,CBOE,72255
2020/02/11,QQQ,QQQ,S,CBOE,177494
2020/02/12,QQQ,QQQ,S,CBOE,98690
2020/02/13,QQQ,QQQ,S,CBOE,111687
2020/02/14,QQQ,QQQ,S,CBOE,93019
2020/02/18,QQQ,QQQ,S,CBOE,63922
2020/02/19,QQQ,QQQ,S,CBOE,87887
2020/02/20,QQQ,QQQ,S,CBOE,105550
2020/02/21,QQQ,QQQ,S,CBOE,214024
2020/02/24,QQQ,QQQ,S,CBOE,171846
2020/02/25,QQQ,QQQ,S,CBOE,336832
2020/02/26,QQQ,QQQ,S,CBOE,160114
2020/02/27,QQQ,QQQ,S,CBOE,252355
2020/02/28,QQQ,QQQ,S,CBOE,239081
2020/03/02,QQQ,QQQ,S,CBOE,132217
2020/03/03,QQQ,QQQ,S,CBOE,150238
2020/03/04,QQQ,QQQ,S,CBOE,171189
2020/03/05,QQQ,QQQ,S,CBOE,120986
2020/03/06,QQQ,QQQ,S,CBOE,170317
2020/03/09,QQQ,QQQ,S,CBOE,143090
2020/03/10,QQQ,QQQ,S,CBOE,125427
2020/03/11,QQQ,QQQ,S,CBOE,183774
2020/03/12,QQQ,QQQ,S,CBOE,267342
2020/03/13,QQQ,QQQ,S,CBOE,133710
2020/03/16,QQQ,QQQ,S,CBOE,145777
2020/03/17,QQQ,QQQ,S,CBOE,116518
2020/03/18,QQQ,QQQ,S,CBOE,119243
2020/03/19,QQQ,QQQ,S,CBOE,124124
2020/03/20,QQQ,QQQ,S,CBOE,158057
2020/03/23,QQQ,QQQ,S,CBOE,111338
2020/03/24,QQQ,QQQ,S,CBOE,145246
2020/03/25,QQQ,QQQ,S,CBOE,168796
2020/03/26,QQQ,QQQ,S,CBOE,105257
2020/03/27,QQQ,QQQ,S,CBOE,97061
2020/03/30,QQQ,QQQ,S,CBOE,72462
2020/03/31,QQQ,QQQ,S,CBOE,76024
2020/04/01,QQQ,QQQ,S,CBOE,121127
2020/04/02,QQQ,QQQ,S,CBOE,83414
2020/04/03,QQQ,QQQ,S,CBOE,141851
2020/04/06,QQQ,QQQ,S,CBOE,104106
2020/04/07,QQQ,QQQ,S,CBOE,115901
2020/04/08,QQQ,QQQ,S,CBOE,73402
2020/04/09,QQQ,QQQ,S,CBOE,217519
2020/04/13,QQQ,QQQ,S,CBOE,93079
2020/04/14,QQQ,QQQ,S,CBOE,156725
2020/04/15,QQQ,QQQ,S,CBOE,70471
2020/04/16,QQQ,QQQ,S,CBOE,172780
2020/04/17,QQQ,QQQ,S,CBOE,155138
2020/04/20,QQQ,QQQ,S,CBOE,68731
2020/04/21,QQQ,QQQ,S,CBOE,143759
2020/04/22,QQQ,QQQ,S,CBOE,90605
2020/04/23,QQQ,QQQ,S,CBOE,124166
2020/04/24,QQQ,QQQ,S,CBOE,126807
2020/04/27,QQQ,QQQ,S,CBOE,106028
2020/04/28,QQQ,QQQ,S,CBOE,96650
2020/04/29,QQQ,QQQ,S,CBOE,113474
2020/04/30,QQQ,QQQ,S,CBOE,104249
2020/05/01,QQQ,QQQ,S,CBOE,138930
2020/05/04,QQQ,QQQ,S,CBOE,92420
2020/05/05,QQQ,QQQ,S,CBOE,89364
2020/05/06,QQQ,QQQ,S,CBOE,87117
2020/05/07,QQQ,QQQ,S,CBOE,89450
2020/05/08,QQQ,QQQ,S,CBOE,138509
2020/05/11,QQQ,QQQ,S,CBOE,78976
2020/05/12,QQQ,QQQ,S,CBOE,99185
2020/05/13,QQQ,QQQ,S,CBOE,157703
2020/05/14,QQQ,QQQ,S,CBOE,119602
2020/05/15,QQQ,QQQ,S,CBOE,105478
2020/05/18,QQQ,QQQ,S,CBOE,88815
2020/05/19,QQQ,QQQ,S,CBOE,80223
2020/05/20,QQQ,QQQ,S,CBOE,83209
2020/05/21,QQQ,QQQ,S,CBOE,61573
2020/05/22,QQQ,QQQ,S,CBOE,68608
2020/05/26,QQQ,QQQ,S,CBOE,79912
2020/05/27,QQQ,QQQ,S,CBOE,124974
2020/05/28,QQQ,QQQ,S,CBOE,123415
2020/05/29,QQQ,QQQ,S,CBOE,154956
2020/06/01,QQQ,QQQ,S,CBOE,148120
2020/06/02,QQQ,QQQ,S,CBOE,90907
2020/06/03,QQQ,QQQ,S,CBOE,130246
2020/06/04,QQQ,QQQ,S,CBOE,127622
2020/06/05,QQQ,QQQ,S,CBOE,157047
2020/06/08,QQQ,QQQ,S,CBOE,99619
2020/06/09,QQQ,QQQ,S,CBOE,121973
2020/06/10,QQQ,QQQ,S,CBOE,147538
2020/06/11,QQQ,QQQ,S,CBOE,221032
2020/06/12,QQQ,QQQ,S,CBOE,146216
2020/06/15,QQQ,QQQ,S,CBOE,98743
2020/06/16,QQQ,QQQ,S,CBOE,100763
2020/06/17,QQQ,QQQ,S,CBOE,87389
2020/06/18,QQQ,QQQ,S,CBOE,75506
2020/06/19,QQQ,QQQ,S,CBOE,137380
2020/06/22,QQQ,QQQ,S,CBOE,85807
2020/06/23,QQQ,QQQ,S,CBOE,123131
2020/06/24,QQQ,QQQ,S,CBOE,139434
2020/06/25,QQQ,QQQ,S,CBOE,89241
2020/06/26,QQQ,QQQ,S,CBOE,119627
2020/06/29,QQQ,QQQ,S,CBOE,80943
2020/06/30,QQQ,QQQ,S,CBOE,69001
2020/07/01,QQQ,QQQ,S,CBOE,102030
2020/07/02,QQQ,QQQ,S,CBOE,112840
2020/07/06,QQQ,QQQ,S,CBOE,119063
2020/07/07,QQQ,QQQ,S,CBOE,136437
2020/07/08,QQQ,QQQ,S,CBOE,105504
2020/07/09,QQQ,QQQ,S,CBOE,232522
2020/07/10,QQQ,QQQ,S,CBOE,128725
2020/07/13,QQQ,QQQ,S,CBOE,170746
2020/07/14,QQQ,QQQ,S,CBOE,193000
2020/07/15,QQQ,QQQ,S,CBOE,131940
2020/07/16,QQQ,QQQ,S,CBOE,125017
2020/07/17,QQQ,QQQ,S,CBOE,127560
2020/07/20,QQQ,QQQ,S,CBOE,144411
2020/07/21,QQQ,QQQ,S,CBOE,142541
2020/07/22,QQQ,QQQ,S,CBOE,92247
2020/07/23,QQQ,QQQ,S,CBOE,181456
2020/07/24,QQQ,QQQ,S,CBOE,260202
2020/07/27,QQQ,QQQ,S,CBOE,137302
2020/07/28,QQQ,QQQ,S,CBOE,91436
2020/07/29,QQQ,QQQ,S,CBOE,86866
2020/07/30,QQQ,QQQ,S,CBOE,131568
2020/07/31,QQQ,QQQ,S,CBOE,185155
2020/08/03,QQQ,QQQ,S,CBOE,118121
2020/08/04,QQQ,QQQ,S,CBOE,71126
2020/08/05,QQQ,QQQ,S,CBOE,62327
2020/08/06,QQQ,QQQ,S,CBOE,138167
2020/08/07,QQQ,QQQ,S,CBOE,170060
2020/08/10,QQQ,QQQ,S,CBOE,90063
2020/08/11,QQQ,QQQ,S,CBOE,109785
2020/08/12,QQQ,QQQ,S,CBOE,110771
2020/08/13,QQQ,QQQ,S,CBOE,119458
2020/08/14,QQQ,QQQ,S,CBOE,82042
2020/08/17,QQQ,QQQ,S,CBOE,66144
2020/08/18,QQQ,QQQ,S,CBOE,99332
2020/08/19,QQQ,QQQ,S,CBOE,95523
2020/08/20,QQQ,QQQ,S,CBOE,130333
2020/08/21,QQQ,QQQ,S,CBOE,140606
2020/08/24,QQQ,QQQ,S,CBOE,111849
2020/08/25,QQQ,QQQ,S,CBOE,116663
2020/08/26,QQQ,QQQ,S,CBOE,140670
2020/08/27,QQQ,QQQ,S,CBOE,150739
2020/08/28,QQQ,QQQ,S,CBOE,95847
2020/08/31,QQQ,QQQ,S,CBOE,98697
2020/09/01,QQQ,QQQ,S,CBOE,112888
2020/09/02,QQQ,QQQ,S,CBOE,212238
2020/09/03,QQQ,QQQ,S,CBOE,333163
2020/09/04,QQQ,QQQ,S,CBOE,330602
2020/09/08,QQQ,QQQ,S,CBOE,186769
2020/09/09,QQQ,QQQ,S,CBOE,104884
2020/09/10,QQQ,QQQ,S,CBOE,154768
2020/09/11,QQQ,QQQ,S,CBOE,247129
2020/09/14,QQQ,QQQ,S,CBOE,102195
2020/09/15,QQQ,QQQ,S,CBOE,129980
2020/09/16,QQQ,QQQ,S,CBOE,127758
2020/09/17,QQQ,QQQ,S,CBOE,229580
2020/09/18,QQQ,QQQ,S,CBOE,261773
2020/09/21,QQQ,QQQ,S,CBOE,151940
2020/09/22,QQQ,QQQ,S,CBOE,113392
2020/09/23,QQQ,QQQ,S,CBOE,152016
2020/09/24,QQQ,QQQ,S,CBOE,154223
2020/09/25,QQQ,QQQ,S,CBOE,151343
2020/09/28,QQQ,QQQ,S,CBOE,104599
2020/09/29,QQQ,QQQ,S,CBOE,89633
2020/09/30,QQQ,QQQ,S,CBOE,131846
2020/10/01,QQQ,QQQ,S,CBOE,155735
2020/10/02,QQQ,QQQ,S,CBOE,217619
2020/10/05,QQQ,QQQ,S,CBOE,91733
2020/10/06,QQQ,QQQ,S,CBOE,129812
2020/10/07,QQQ,QQQ,S,CBOE,90022
2020/10/08,QQQ,QQQ,S,CBOE,90732
2020/10/09,QQQ,QQQ,S,CBOE,155352
2020/10/12,QQQ,QQQ,S,CBOE,172354
2020/10/13,QQQ,QQQ,S,CBOE,107072
2020/10/14,QQQ,QQQ,S,CBOE,102786
2020/10/15,QQQ,QQQ,S,CBOE,113689
2020/10/16,QQQ,QQQ,S,CBOE,142375
2020/10/19,QQQ,QQQ,S,CBOE,111675
2020/10/20,QQQ,QQQ,S,CBOE,96774
2020/10/21,QQQ,QQQ,S,CBOE,84645
2020/10/22,QQQ,QQQ,S,CBOE,118357
2020/10/23,QQQ,QQQ,S,CBOE,89482
2020/10/26,QQQ,QQQ,S,CBOE,130537
2020/10/27,QQQ,QQQ,S,CBOE,77251
2020/10/28,QQQ,QQQ,S,CBOE,183436
2020/10/29,QQQ,QQQ,S,CBOE,164627
2020/10/30,QQQ,QQQ,S,CBOE,272440
2020/11/02,QQQ,QQQ,S,CBOE,92772
2020/11/03,QQQ,QQQ,S,CBOE,96353
2020/11/04,QQQ,QQQ,S,CBOE,233719
2020/11/05,QQQ,QQQ,S,CBOE,180331
2020/11/06,QQQ,QQQ,S,CBOE,142670
2020/11/09,QQQ,QQQ,S,CBOE,136681
2020/11/10,QQQ,QQQ,S,CBOE,160916
2020/11/11,QQQ,QQQ,S,CBOE,85605
2020/11/12,QQQ,QQQ,S,CBOE,121215
2020/11/13,QQQ,QQQ,S,CBOE,98822
2020/11/16,QQQ,QQQ,S,CBOE,73609
2020/11/17,QQQ,QQQ,S,CBOE,54067
2020/11/18,QQQ,QQQ,S,CBOE,98158
2020/11/19,QQQ,QQQ,S,CBOE,92292
2020/11/20,QQQ,QQQ,S,CBOE,136784
2020/11/23,QQQ,QQQ,S,CBOE,90126
2020/11/24,QQQ,QQQ,S,CBOE,109263
2020/11/25,QQQ,QQQ,S,CBOE,57538
2020/11/27,QQQ,QQQ,S,CBOE,68862
2020/11/30,QQQ,QQQ,S,CBOE,94261
2020/12/01,QQQ,QQQ,S,CBOE,106028
2020/12/02,QQQ,QQQ,S,CBOE,67016
2020/12/03,QQQ,QQQ,S,CBOE,83223
2020/12/04,QQQ,QQQ,S,CBOE,145460
2020/12/07,QQQ,QQQ,S,CBOE,70449
2020/12/08,QQQ,QQQ,S,CBOE,64958
2020/12/09,QQQ,QQQ,S,CBOE,188960
2020/12/10,QQQ,QQQ,S,CBOE,147539
2020/12/11,QQQ,QQQ,S,CBOE,126573
2020/12/14,QQQ,QQQ,S,CBOE,74132
2020/12/15,QQQ,QQQ,S,CBOE,81421
2020/12/16,QQQ,QQQ,S,CBOE,78494
2020/12/17,QQQ,QQQ,S,CBOE,104934
2020/12/18,QQQ,QQQ,S,CBOE,122525
2020/12/21,QQQ,QQQ,S,CBOE,83411
2020/12/22,QQQ,QQQ,S,CBOE,63790
2020/12/23,QQQ,QQQ,S,CBOE,73868
2020/12/24,QQQ,QQQ,S,CBOE,63387
2020/12/28,QQQ,QQQ,S,CBOE,79184
2020/12/29,QQQ,QQQ,S,CBOE,98847
2020/12/30,QQQ,QQQ,S,CBOE,74377
2020/12/31,QQQ,QQQ,S,CBOE,86253
2021/01/04,QQQ,QQQ,S,CBOE,148034
2021/01/05,QQQ,QQQ,S,CBOE,78994
2021/01/06,QQQ,QQQ,S,CBOE,157928
2021/01/07,QQQ,QQQ,S,CBOE,113825
2021/01/08,QQQ,QQQ,S,CBOE,135231
2021/01/11,QQQ,QQQ,S,CBOE,119153
2021/01/12,QQQ,QQQ,S,CBOE,162908
2021/01/13,QQQ,QQQ,S,CBOE,92525
2021/01/14,QQQ,QQQ,S,CBOE,83282
2021/01/15,QQQ,QQQ,S,CBOE,152009
2021/01/19,QQQ,QQQ,S,CBOE,85958
2021/01/20,QQQ,QQQ,S,CBOE,173575
2021/01/21,QQQ,QQQ,S,CBOE,128841
2021/01/22,QQQ,QQQ,S,CBOE,141076
2021/01/25,QQQ,QQQ,S,CBOE,123265
2021/01/26,QQQ,QQQ,S,CBOE,75232
2021/01/27,QQQ,QQQ,S,CBOE,124305
2021/01/28,QQQ,QQQ,S,CBOE,92266
2021/01/29,QQQ,QQQ,S,CBOE,200661
2021/02/01,QQQ,QQQ,S,CBOE,94888
2021/02/02,QQQ,QQQ,S,CBOE,111171
2021/02/03,QQQ,QQQ,S,CBOE,103048
2021/02/04,QQQ,QQQ,S,CBOE,63377
2021/02/05,QQQ,QQQ,S,CBOE,143188
2021/02/08,QQQ,QQQ,S,CBOE,75837
2021/02/09,QQQ,QQQ,S,CBOE,65033
2021/02/10,QQQ,QQQ,S,CBOE,77497
2021/02/11,QQQ,QQQ,S,CBOE,81462
2021/02/12,QQQ,QQQ,S,CBOE,114204
2021/02/16,QQQ,QQQ,S,CBOE,114219
2021/02/17,QQQ,QQQ,S,CBOE,77191
2021/02/18,QQQ,QQQ,S,CBOE,103416
2021/02/19,QQQ,QQQ,S,CBOE,143601
2021/02/22,QQQ,QQQ,S,CBOE,125375
2021/02/23,QQQ,QQQ,S,CBOE,238433
2021/02/24,QQQ,QQQ,S,CBOE,113639
2021/02/25,QQQ,QQQ,S,CBOE,255008
2021/02/26,QQQ,QQQ,S,CBOE,178723
2021/03/01,QQQ,QQQ,S,CBOE,137726
2021/03/02,QQQ,QQQ,S,CBOE,120854
2021/03/03,QQQ,QQQ,S,CBOE,232386
2021/03/04,QQQ,QQQ,S,CBOE,416959
2021/03/05,QQQ,QQQ,S,CBOE,303458
2021/03/08,QQQ,QQQ,S,CBOE,150119
2021/03/09,QQQ,QQQ,S,CBOE,202306
2021/03/10,QQQ,QQQ,S,CBOE,164893
2021/03/11,QQQ,QQQ,S,CBOE,177455
2021/03/12,QQQ,QQQ,S,CBOE,200212
2021/03/15,QQQ,QQQ,S,CBOE,85943
2021/03/16,QQQ,QQQ,S,CBOE,143001
2021/03/17,QQQ,QQQ,S,CBOE,204201
2021/03/18,QQQ,QQQ,S,CBOE,210189
2021/03/19,QQQ,QQQ,S,CBOE,208886
2021/03/22,QQQ,QQQ,S,CBOE,130211
2021/03/23,QQQ,QQQ,S,CBOE,93768
2021/03/24,QQQ,QQQ,S,CBOE,180826
2021/03/25,QQQ,QQQ,S,CBOE,284347
2021/03/26,QQQ,QQQ,S,CBOE,244117
2021/03/29,QQQ,QQQ,S,CBOE,139468
2021/03/30,QQQ,QQQ,S,CBOE,126930
2021/03/31,QQQ,QQQ,S,CBOE,292499
2021/04/01,QQQ,QQQ,S,CBOE,183940
2021/04/05,QQQ,QQQ,S,CBOE,157930
2021/04/06,QQQ,QQQ,S,CBOE,105920
2021/04/07,QQQ,QQQ,S,CBOE,78017
2021/04/08,QQQ,QQQ,S,CBOE,85646
2021/04/09,QQQ,QQQ,S,CBOE,147776
2021/04/12,QQQ,QQQ,S,CBOE,79651
2021/04/13,QQQ,QQQ,S,CBOE,115323
2021/04/14,QQQ,QQQ,S,CBOE,175050
2021/04/15,QQQ,QQQ,S,CBOE,160713
2021/04/16,QQQ,QQQ,S,CBOE,137611
2021/04/19,QQQ,QQQ,S,CBOE,109645
2021/04/20,QQQ,QQQ,S,CBOE,138505
2021/04/21,QQQ,QQQ,S,CBOE,78404
2021/04/22,QQQ,QQQ,S,CBOE,118673
2021/04/23,QQQ,QQQ,S,CBOE,127497
2021/04/26,QQQ,QQQ,S,CBOE,70660
2021/04/27,QQQ,QQQ,S,CBOE,64450
2021/04/28,QQQ,QQQ,S,CBOE,95572
2021/04/29,QQQ,QQQ,S,CBOE,112485
2021/04/30,QQQ,QQQ,S,CBOE,177253
2021/05/03,QQQ,QQQ,S,CBOE,70924
2021/05/04,QQQ,QQQ,S,CBOE,201606
2021/05/05,QQQ,QQQ,S,CBOE,168743
2021/05/06,QQQ,QQQ,S,CBOE,145205
2021/05/07,QQQ,QQQ,S,CBOE,139289
2021/05/10,QQQ,QQQ,S,CBOE,148519
2021/05/11,QQQ,QQQ,S,CBOE,195648
2021/05/12,QQQ,QQQ,S,CBOE,194171
2021/05/13,QQQ,QQQ,S,CBOE,145723
2021/05/14,QQQ,QQQ,S,CBOE,146632
2021/05/17,QQQ,QQQ,S,CBOE,88882
2021/05/18,QQQ,QQQ,S,CBOE,113414
2021/05/19,QQQ,QQQ,S,CBOE,142111
2021/05/20,QQQ,QQQ,S,CBOE,181248
2021/05/21,QQQ,QQQ,S,CBOE,162916
2021/05/24,QQQ,QQQ,S,CBOE,128993
2021/05/25,QQQ,QQQ,S,CBOE,75539
2021/05/26,QQQ,QQQ,S,CBOE,97622
2021/05/27,QQQ,QQQ,S,CBOE,91446
2021/05/28,QQQ,QQQ,S,CBOE,95044
2021/06/01,QQQ,QQQ,S,CBOE,110601
2021/06/02,QQQ,QQQ,S,CBOE,99387
2021/06/03,QQQ,QQQ,S,CBOE,189467
2021/06/04,QQQ,QQQ,S,CBOE,188495
2021/06/07,QQQ,QQQ,S,CBOE,79616
2021/06/08,QQQ,QQQ,S,CBOE,99446
2021/06/09,QQQ,QQQ,S,CBOE,93450
2021/06/10,QQQ,QQQ,S,CBOE,173180
2021/06/11,QQQ,QQQ,S,CBOE,84334
2021/06/14,QQQ,QQQ,S,CBOE,110309
2021/06/15,QQQ,QQQ,S,CBOE,97154
2021/06/16,QQQ,QQQ,S,CBOE,162311
2021/06/17,QQQ,QQQ,S,CBOE,163924
2021/06/18,QQQ,QQQ,S,CBOE,146947
2021/06/21,QQQ,QQQ,S,CBOE,131595
2021/06/22,QQQ,QQQ,S,CBOE,109707
2021/06/23,QQQ,QQQ,S,CBOE,109767
2021/06/24,QQQ,QQQ,S,CBOE,223359
2021/06/25,QQQ,QQQ,S,CBOE,129392
2021/06/28,QQQ,QQQ,S,CBOE,163102
2021/06/29,QQQ,QQQ,S,CBOE,148413
2021/06/30,QQQ,QQQ,S,CBOE,88832
2021/07/01,QQQ,QQQ,S,CBOE,109195
2021/07/02,QQQ,QQQ,S,CBOE,132294
2021/07/06,QQQ,QQQ,S,CBOE,185473
2021/07/07,QQQ,QQQ,S,CBOE,123946
2021/07/08,QQQ,QQQ,S,CBOE,127478
2021/07/09,QQQ,QQQ,S,CBOE,123079
2021/07/12,QQQ,QQQ,S,CBOE,129199
2021/07/13,QQQ,QQQ,S,CBOE,214535
2021/07/14,QQQ,QQQ,S,CBOE,144990
2021/07/15,QQQ,QQQ,S,CBOE,210053
2021/07/16,QQQ,QQQ,S,CBOE,178129
2021/07/19,QQQ,QQQ,S,CBOE,158629
2021/07/20,QQQ,QQQ,S,CBOE,100314
2021/07/21,QQQ,QQQ,S,CBOE,76795
2021/07/22,QQQ,QQQ,S,CBOE,73600
2021/07/23,QQQ,QQQ,S,CBOE,104924
2021/07/26,QQQ,QQQ,S,CBOE,81721
2021/07/27,QQQ,QQQ,S,CBOE,142642
2021/07/28,QQQ,QQQ,S,CBOE,114805
2021/07/29,QQQ,QQQ,S,CBOE,90796
2021/07/30,QQQ,QQQ,S,CBOE,151122
2021/08/02,QQQ,QQQ,S,CBOE,107677
2021/08/03,QQQ,QQQ,S,CBOE,83332
2021/08/04,QQQ,QQQ,S,CBOE,89337
2021/08/05,QQQ,QQQ,S,CBOE,81696
2021/08/06,QQQ,QQQ,S,CBOE,120592
2021/08/09,QQQ,QQQ,S,CBOE,81227
2021/08/10,QQQ,QQQ,S,CBOE,149187
2021/08/11,QQQ,QQQ,S,CBOE,158554
2021/08/12,QQQ,QQQ,S,CBOE,138516
2021/08/13,QQQ,QQQ,S,CBOE,86064
2021/08/16,QQQ,QQQ,S,CBOE,182146
2021/08/17,QQQ,QQQ,S,CBOE,166332
2021/08/18,QQQ,QQQ,S,CBOE,157446
2021/08/19,QQQ,QQQ,S,CBOE,197596
2021/08/20,QQQ,QQQ,S,CBOE,174715
2021/08/23,QQQ,QQQ,S,CBOE,179987
2021/08/24,QQQ,QQQ,S,CBOE,113039
2021/08/25,QQQ,QQQ,S,CBOE,105214
2021/08/26,QQQ,QQQ,S,CBOE,164953
2021/08/27,QQQ,QQQ,S,CBOE,150431
2021/08/30,QQQ,QQQ,S,CBOE,155940
2021/08/31,QQQ,QQQ,S,CBOE,83148
2021/09/01,QQQ,QQQ,S,CBOE,149593
2021/09/02,QQQ,QQQ,S,CBOE,163487
2021/09/03,QQQ,QQQ,S,CBOE,161409
2021/09/07,QQQ,QQQ,S,CBOE,146348
2021/09/08,QQQ,QQQ,S,CBOE,163819
2021/09/09,QQQ,QQQ,S,CBOE,178237
2021/09/10,QQQ,QQQ,S,CBOE,192800
2021/09/13,QQQ,QQQ,S,CBOE,234792
2021/09/14,QQQ,QQQ,S,CBOE,124718
2021/09/15,QQQ,QQQ,S,CBOE,182442
2021/09/16,QQQ,QQQ,S,CBOE,133825
2021/09/17,QQQ,QQQ,S,CBOE,192928
2021/09/20,QQQ,QQQ,S,CBOE,280463
2021/09/21,QQQ,QQQ,S,CBOE,96877
2021/09/22,QQQ,QQQ,S,CBOE,112766
2021/09/23,QQQ,QQQ,S,CBOE,162291
2021/09/24,QQQ,QQQ,S,CBOE,128599
2021/09/27,QQQ,QQQ,S,CBOE,140183
2021/09/28,QQQ,QQQ,S,CBOE,251801
2021/09/29,QQQ,QQQ,S,CBOE,228764
2021/09/30,QQQ,QQQ,S,CBOE,187318
2021/10/01,QQQ,QQQ,S,CBOE,195437
2021/10/04,QQQ,QQQ,S,CBOE,202283
2021/10/05,QQQ,QQQ,S,CBOE,129906
2021/10/06,QQQ,QQQ,S,CBOE,142536
2021/10/07,QQQ,QQQ,S,CBOE,147500
2021/10/08,QQQ,QQQ,S,CBOE,137771
2021/10/11,QQQ,QQQ,S,CBOE,130507
2021/10/12,QQQ,QQQ,S,CBOE,98929
2021/10/13,QQQ,QQQ,S,CBOE,107142
2021/10/14,QQQ,QQQ,S,CBOE,189661
2021/10/15,QQQ,QQQ,S,CBOE,171052
2021/10/18,QQQ,QQQ,S,CBOE,122186
2021/10/19,QQQ,QQQ,S,CBOE,144590
2021/10/20,QQQ,QQQ,S,CBOE,141161
2021/10/21,QQQ,QQQ,S,CBOE,84328
2021/10/22,QQQ,QQQ,S,CBOE,175790
2021/10/25,QQQ,QQQ,S,CBOE,129351
2021/10/26,QQQ,QQQ,S,CBOE,252307
2021/10/27,QQQ,QQQ,S,CBOE,185400
2021/10/28,QQQ,QQQ,S,CBOE,140227
2021/10/29,QQQ,QQQ,S,CBOE,162372
2021/11/01,QQQ,QQQ,S,CBOE,156525
2021/11/02,QQQ,QQQ,S,CBOE,109591
2021/11/03,QQQ,QQQ,S,CBOE,180919
2021/11/04,QQQ,QQQ,S,CBOE,187526
2021/11/05,QQQ,QQQ,S,CBOE,163769
2021/11/08,QQQ,QQQ,S,CBOE,134970
2021/11/09,QQQ,QQQ,S,CBOE,133169
2021/11/10,QQQ,QQQ,S,CBOE,189111
2021/11/11,QQQ,QQQ,S,CBOE,111570
2021/11/12,QQQ,QQQ,S,CBOE,138400
2021/11/15,QQQ,QQQ,S,CBOE,96465
2021/11/16,QQQ,QQQ,S,CBOE,90426
2021/11/17,QQQ,QQQ,S,CBOE,121396
2021/11/18,QQQ,QQQ,S,CBOE,147205
2021/11/19,QQQ,QQQ,S,CBOE,181146
2021/11/22,QQQ,QQQ,S,CBOE,230891
2021/11/23,QQQ,QQQ,S,CBOE,223768
2021/11/24,QQQ,QQQ,S,CBOE,175778
2021/11/26,QQQ,QQQ,S,CBOE,132502
2021/11/29,QQQ,QQQ,S,CBOE,170657
2021/11/30,QQQ,QQQ,S,CBOE,205990
2021/12/01,QQQ,QQQ,S,CBOE,249710
2021/12/02,QQQ,QQQ,S,CBOE,188257
2021/12/03,QQQ,QQQ,S,CBOE,258180
2021/12/06,QQQ,QQQ,S,CBOE,184012
2021/12/07,QQQ,QQQ,S,CBOE,179306
2021/12/08,QQQ,QQQ,S,CBOE,127690
2021/12/09,QQQ,QQQ,S,CBOE,145147
2021/12/10,QQQ,QQQ,S,CBOE,170216
2021/12/13,QQQ,QQQ,S,CBOE,156704
2021/12/14,QQQ,QQQ,S,CBOE,158732
2021/12/15,QQQ,QQQ,S,CBOE,224744
2021/12/16,QQQ,QQQ,S,CBOE,209428
2021/12/17,QQQ,QQQ,S,CBOE,190653
2021/12/20,QQQ,QQQ,S,CBOE,160400
2021/12/21,QQQ,QQQ,S,CBOE,152139
2021/12/22,QQQ,QQQ,S,CBOE,185144
2021/12/23,QQQ,QQQ,S,CBOE,155436
2021/12/27,QQQ,QQQ,S,CBOE,185533
2021/12/28,QQQ,QQQ,S,CBOE,162259
2021/12/29,QQQ,QQQ,S,CBOE,385644
2021/12/30,QQQ,QQQ,S,CBOE,101356
2021/12/31,QQQ,QQQ,S,CBOE,151856
2022/01/03,QQQ,QQQ,S,CBOE,125940
2022/01/04,QQQ,QQQ,S,CBOE,163750
2022/01/05,QQQ,QQQ,S,CBOE,236135
2022/01/06,QQQ,QQQ,S,CBOE,190643
2022/01/07,QQQ,QQQ,S,CBOE,210854
2022/01/10,QQQ,QQQ,S,CBOE,298950
2022/01/11,QQQ,QQQ,S,CBOE,156006
2022/01/12,QQQ,QQQ,S,CBOE,183214
2022/01/13,QQQ,QQQ,S,CBOE,283267
2022/01/14,QQQ,QQQ,S,CBOE,216324
2022/01/18,QQQ,QQQ,S,CBOE,233664
2022/01/19,QQQ,QQQ,S,CBOE,188996
2022/01/20,QQQ,QQQ,S,CBOE,201735
2022/01/21,QQQ,QQQ,S,CBOE,375467
2022/01/24,QQQ,QQQ,S,CBOE,370287
2022/01/25,QQQ,QQQ,S,CBOE,204075
2022/01/26,QQQ,QQQ,S,CBOE,289548
2022/01/27,QQQ,QQQ,S,CBOE,200210
2022/01/28,QQQ,QQQ,S,CBOE,267719
2022/01/31,QQQ,QQQ,S,CBOE,241782
2022/02/01,QQQ,QQQ,S,CBOE,167430
2022/02/02,QQQ,QQQ,S,CBOE,199660
2022/02/03,QQQ,QQQ,S,CBOE,220649
2022/02/04,QQQ,QQQ,S,CBOE,193226
2022/02/07,QQQ,QQQ,S,CBOE,162440
2022/02/08,QQQ,QQQ,S,CBOE,124580
2022/02/09,QQQ,QQQ,S,CBOE,213964
2022/02/10,QQQ,QQQ,S,CBOE,214725
2022/02/11,QQQ,QQQ,S,CBOE,284957
2022/02/14,QQQ,QQQ,S,CBOE,197960
